% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=MFCC blockSize=512 stepSize=256
5.57495843e-01,-2.25831691e-01,1.92737254e-01,3.16205480e-02,2.99502537e-01,2.77688603e-01,-4.19141587e-02,-1.80101811e-01,2.19752839e-02,2.14156593e-01,3.04344726e-01,1.05887399e-01,9.93895453e-02
1.10230634e+00,5.81750995e-02,-2.45108056e-01,-1.77212405e-01,4.95680349e-01,5.60641092e-01,6.87256553e-02,-1.00622308e-01,1.61770195e-01,1.09023537e-01,-3.58552821e-02,-6.89529133e-02,2.28832194e-01
2.09030728e+00,1.80976681e-01,5.19867376e-01,-8.76371219e-02,6.96949168e-01,7.53961433e-01,2.32782891e-01,4.55245819e-02,2.57758166e-01,1.77931134e-01,-2.58899166e-01,-1.76837782e-01,-2.18556831e-01
2.65846616e+00,4.56398911e-01,3.74113121e-01,-3.97786727e-02,5.39489508e-01,7.93044672e-01,1.83405151e-01,1.09569783e-01,4.49211970e-01,-1.70925994e-01,2.29408742e-03,-6.84401707e-02,-2.10032801e-01
2.95523084e+00,3.41482236e-01,7.83557861e-02,-4.76170031e-01,5.34584356e-01,3.47199673e-01,8.18056523e-02,-2.20007943e-01,3.85737021e-01,-2.74440672e-01,-2.16390329e-01,-2.54070823e-02,-5.31127737e-01
2.72927216e+00,-1.59758253e-01,8.02431519e-01,-1.04834660e-01,4.26254112e-01,3.65943198e-01,4.54661080e-01,3.81049803e-01,5.53262623e-01,-1.23813797e-01,1.07584393e-02,-1.51073699e-01,-2.42021913e-02
2.75027594e+00,-4.95742544e-01,7.25862121e-01,-2.45103652e-01,6.50536341e-01,4.19586946e-01,4.92299658e-01,1.30930020e-01,4.42729515e-01,-3.94254008e-02,-3.62376210e-01,-1.68443452e-01,3.47896780e-02
2.92651171e+00,-3.03236515e-01,6.43873961e-01,-1.32307990e-02,5.97420667e-01,5.00216403e-01,4.72792623e-01,4.52944961e-01,1.67659242e-01,-2.70567556e-02,-1.69771211e-01,-1.46240122e-01,-1.45569578e-01
2.63552490e+00,-3.50402144e-01,3.59907900e-01,-6.39005106e-01,2.88547031e-01,2.41252413e-01,1.74260314e-01,3.02783310e-01,4.00638575e-01,1.06887449e-01,3.30947926e-02,-2.98812910e-01,9.76614113e-02
2.82387406e+00,-5.46767867e-01,3.59242889e-01,-5.66273118e-02,4.63077520e-01,3.70781461e-01,5.41863549e-01,3.05418418e-01,2.15717283e-01,3.40618916e-01,2.53032069e-01,-4.41407151e-02,-7.50222975e-02
