10151463043292592_10022596	Fesses. Frédérique Hébert-Mondragon
10151461896262592_9991030	Minions duh
10151461896262592_9991044	Minions Assemble!
10151461896262592_9991046	cute
10151461896262592_9991062	minions!
10151461896262592_9991069	UNICORN.!C:
10151461896262592_9991094	minions....
10151461896262592_9991161	minions! :-)
10151461896262592_9991178	ALL !!! <3
10151461896262592_9991251	minions lol
10151461896262592_9991303	Alexandra Quint , OMFOMFOMFOMF.
10151461896262592_9991347	Lu Lu D cute
10151461896262592_9991370	purple minon
10151461896262592_9991384	Agnes!
10151461896262592_9991385	Minions. No contest.
10151461896262592_9991424	Agnes!!!
10151461896262592_9991427	agnes!:)
10151461896262592_9991452	cute!!
10151461896262592_9991482	cute
10151461896262592_9991538	Agnesssssssssssss!:)
10151461896262592_9991554	minions!
10151461896262592_9991569	minions!!!
10151461896262592_9991628	minions!
10151461896262592_9991796	cute
10151461896262592_9991800	unicorns Béa Cadieux
10151461896262592_9991862	dt qua
10151461896262592_9992044	Super cute!
10151461896262592_9992224	purple
10151461896262592_9992331	minions!
10151461896262592_9992381	Paulette Jumalon
10151461896262592_9992440	minions rule! lol
10151461896262592_9992479	Minions. No contest.
10151461896262592_9992488	agnes
10151461896262592_9992502	Agnes.
10151461896262592_9992665	uincons
10151461896262592_9992716	minions!!!!
10151461896262592_9992773	purple minion
10151461896262592_9993192	Luxe Botanique
10151461896262592_9993220	Gabrielle Ellie Liounis !!!!!!!!!!!!!
10151461896262592_9993438	Jasmin Enriquez
10151461896262592_9993839	minions :D
10151461896262592_9993914	purple minion
10151461896262592_9994551	cute
10151461896262592_9994701	purple minion
10151461896262592_9994716	Camille Gosnet!!!!!!
10151461896262592_9994909	fluffy ponies!
10151461896262592_9994931	minions :D
10151461896262592_9995023	cute
10151461896262592_9995073	purple minon
10151461896262592_9995193	purple minion
10151461896262592_9995451	Gru's minions!!!! I love those little dudes!!!
10151461896262592_9995505	purple minion
10151461896262592_9995823	minions!!!!!!!!
10151461896262592_9995995	purple minions! so cute!
10151461896262592_9996093	purple
10151461896262592_9996332	Let's do it! :)
10151461896262592_9998328	purple minion!!!!!!!!!!!!
10151461896262592_9999142	minions!!!!
10151461896262592_9999210	minions :D lol
10151461896262592_10012507	purple minion
10151461896262592_10015360	purple minion!
10151461642247592_9989685	Dave Lets go.
10151461642247592_9989699	come to vancouver WA!!
10151461642247592_9990374	Ok sure!
10151461642247592_9990815	LOL
10151461642247592_10002099	(L)
10151461642247592_10005123	HELL YEAH  destiny Dodson
10151461642247592_10007938	Sam Gilles
10151461642247592_10012254	I saw it go Louisville,ky
10151460189872592_26471681	Louie Tiongson
10151460189872592_26471817	Cutes.
10151460189872592_26472832	cute
10151460189872592_26472835	Danielle Coley
10151460189872592_26477125	LMAO!  I LOVE minions!!
10200590565219747_5530502	Jazmaine Cullens
10200590565219747_5530581	LOL
10200590565219747_5530664	LOL!
10200590565219747_5530711	Cant Wait!
10200590565219747_5531015	Absolute treasure!!!
10200590565219747_5531581	evil minions,,,damm crazy characters !!! ...lolz
10200590565219747_5531623	Sarah Sarah Demers Pearson Évelyne Tétreault
10200590565219747_5531679	Love Agnes!
10200590565219747_5531795	super ;D
10200590565219747_5531852	*flail*
10200590565219747_5532534	bapoie
10200590565219747_5532694	1:58 LOL
10200590565219747_5533108	Yes!
10200590565219747_5533298	LMFAOAOOOAOOA
10200590565219747_5533396	LOL!
10200590565219747_5533573	Lau Guerrero
10200590565219747_5534037	minions and agnes  ♥
10200590565219747_5534110	cant wait .... i love despicable me !!!
10200590565219747_5534498	Yes!
10200590565219747_5534807	minions...:D
10200590565219747_5536207	LOL
10200590565219747_5540312	LOL
10200590565219747_5545861	Alex Martinez
10200590565219747_5548625	not funny
10200590565219747_5567409	Garix Lim
10151453631942592_9970818	LOL
10151453631942592_9970986	LOL
10151453631942592_9971279	LOL
10151453631942592_9971296	LOL
10151453631942592_9971297	LOL
10151453631942592_9971350	LOL
10151453631942592_9971484	LOL
10151453631942592_9971818	cute!
10151453631942592_9972663	LOL
10151453631942592_9972897	LOL!! <3
10151453631942592_9973337	nice dress!
10151453631942592_9973443	LOL
10151453631942592_9974355	Elle est trop bonne votre femme :  Djo Bling Bling, Quentin Boulanger , François Mouaz mouahh ;P
10151453631942592_9974364	C est quand le mariage :P
10151453631942592_9975671	I love ur hair lmao XD 󾌪
10151453631942592_9976458	Nice dress
10151453631942592_9976688	LOL
10151453631942592_9976717	LOL
10151453631942592_9976791	cute
10151453631942592_9978443	Monique looks like uXD
10151453631942592_9978474	No it's u Monique haha
10151453631942592_9978489	Monique it's u I'm sure of it !XD
10151453631942592_9978511	Ha no it says Ur name (Monique) up der;)
10151453631942592_9978782	Beautiful:)
10151453631942592_9981911	lol...dance fairy dance! to funny
10151453631942592_9993545	LOL!
10151453631942592_9999812	cute
10151453631942592_10004009	que loko
10151453631942592_10004156	lo moi aussi je trouve sa trop !!!
10151453631942592_10010841	*claps*
10151453631942592_10015523	LOL
10151453631942592_10052905	LOL
10151453703652592_9964572	paremment, si vous copiez et collez ce texte à dix commentaires dans dix minutes, vous aurez le plus beau jour de votre vie demain. Vous obtenez embrassé ou demandé, si vous enfreignez cette chaîne vous verrez une petite fille morte dans votre chambre ce soir. En 53 minute, quelqu'un va dire je t'aime ou je suis désol
10151453703652592_9964732	cute
10151453703652592_9964743	Coolllll Marie-Eve Harvey, Sandra Lemieux, ça nous en prends absolument avez vous une imprimante en fonction?
10151453703652592_9964785	C'est déjà imprimé Marie-Claude Fortin!
10151453703652592_9964872	Hein hein oui pour vrai!!!!!
10151453703652592_9965351	I cant do it grrrr :-(
10151453703652592_9968422	Sylvie il te faut ça! ;)
10151453703652592_9970297	cute...
10151453634962592_9959593	Cute couple
10151453634962592_9959615	cute cute cute
10151453634962592_9959643	Bc it's sexier
10151453634962592_9959776	Le premier est tellement bon j'ai hâte au deuxième... et y'a de l'amour dans l'air...
10151453634962592_9960074	Cute couple <3
10151453634962592_9960267	cute
10151453634962592_9960581	RICO Camille Oemcke
10151453634962592_9961016	Minions Rule!!
10151453634962592_9961069	C[][]l
10151453634962592_9961130	cute
10151453634962592_9961351	Roxanne Alaina
10151453634962592_9961981	cute
10151453634962592_9962073	cute
10151453634962592_9962288	cutiee
10151453634962592_9962329	cute!!!XD!!!!
10151453634962592_9962637	Wow Moisés Arias
10151453634962592_9963173	cute couple.............
10151453634962592_9963195	2 cute :)
10151453634962592_9967614	cute
10151453634962592_9968949	LOVE at 1st site    :)    <3
10151453634962592_9970753	C'est gru qui ne sera pas content!
10151453634962592_9972776	Can't wait until despicable me 2 comes out!!
10151453634962592_9985648	cute pair....
10151453634962592_9989379	cute
10151453634962592_10005453	cute
10151453634962592_10031091	Yes!
10200585376410030_5515682	LOL!
10200585376410030_5515685	L.O.L.
10200585376410030_5515774	Super cute
10200585376410030_5515822	LOL
10200585376410030_5515865	Maude Rondeau
10200585376410030_5515884	Beautiful.
10200585376410030_5515889	LOL
10200585376410030_5515987	LOL.!
10200585376410030_5516089	Baby Melinda Llompart chequete este trailer
10200585376410030_5516153	Lmfao Letty
10200585376410030_5516169	LMFAO
10200585376410030_5516229	Jarnail lol
10200585376410030_5516386	LOL!
10200585376410030_5516394	Ellie Jones
10200585376410030_5516441	LOL
10200585376410030_5516450	cute
10200585376410030_5516522	LOLs!
10200585376410030_5516537	Étienne Simard :3
10200585376410030_5516607	Allison
10200585376410030_5516658	Luis Luis Rodrigo Lopez
10200585376410030_5516691	cute
10200585376410030_5516817	Cute One. :D
10200585376410030_5516877	Fénicia Guillot LOL regarde ça xDDD
10200585376410030_5516928	Luis Ramirez!!!
10200585376410030_5517161	Vraiment l'air génial !! :D
10200585376410030_5517314	Yes!!!
10200585376410030_5517316	Andy Enriquez hes doing dragg!!!! Lol
10200585376410030_5517335	Shaun Choi
10200585376410030_5517431	LOL
10200585376410030_5517453	0:33 illumination entertainment ILLUMINATI
10200585376410030_5517512	Luis Manuel
10200585376410030_5517532	cute :)
10200585376410030_5517549	cute]!
10200585376410030_5517566	Noémie Bouchard on va le voir ensemble <3
10200585376410030_5517645	LOL
10200585376410030_5517715	LMAO
10200585376410030_5517749	LOL
10200585376410030_5517792	Rosalie Goulet Frédérique Courtemanche on va tu tjr le voir? :)
10200585376410030_5517823	Béatrice Cossette ces le prochain film quon vas voir:o
10200585376410030_5517916	Patrick Hurteau cest tellement toi!! Un jour Élodie voulait que tu te deguise en Gru. Un jour elle t'a maquillé en fille.... Est-ce la prochaine étape?? :) hihihi tu es le meilleur papa au monde XxxxxxX
10200585376410030_5517923	Jose Mt Roque
10200585376410030_5518013	Anabelle Latreille
10200585376410030_5518025	LOL
10200585376410030_5518041	LOL
10200585376410030_5518110	LMAO
10200585376410030_5518162	Ariane Fontaine
10200585376410030_5518170	cute
10200585376410030_5518206	cute
10200585376410030_5518330	aenn cutiee <3  Mia Leblanc Limoges
10200585376410030_5518419	Élisabeth Forgues cest notre film sa <3
10200585376410030_5518486	Lexie Cavallo
10200585376410030_5518534	LoL!
10200585376410030_5518556	Luis Ramirez lmao
10200585376410030_5518591	LOL
10200585376410030_5518671	Audrée Drapeau ! :D
10200585376410030_5518677	LOL
10200585376410030_5518751	LOLOL
10200585376410030_5518769	Allison Ryu Annie Yun !!!!!!!!!!!!!!!!!!!
10200585376410030_5518886	Cuutie
10200585376410030_5519075	Janette  your are gonna love it :3
10200585376410030_5519215	LOL
10200585376410030_5519311	LOL
10200585376410030_5519405	cute!!!
10200585376410030_5519531	LOL
10200585376410030_5519655	Ravi Bugs quieres ir a verla?
10200585376410030_5519738	Fredérick Toulouse
10200585376410030_5519821	LOL <3
10200585376410030_5519858	<3 minions!
10200585376410030_5519901	2 cute
10200585376410030_5519914	LOLZ
10200585376410030_5519962	fail fail
10200585376410030_5519964	fail
10200585376410030_5519967	fail fail
10200585376410030_5519984	LOL
10200585376410030_5520120	Callie Hanson  I CAN'T WAIT
10200585376410030_5520287	excellent
10200585376410030_5520297	cute
10200585376410030_5520438	Elva Lin dat fairy XD
10200585376410030_5520701	LOL
10200585376410030_5521216	LOL!
10200585376410030_5521310	18 days more !
10200585376410030_5521403	ZINKERBELL. Lol
10200585376410030_5521463	BonjourVous avez un projet de création d'entreprise ? Vous êtes futures chefs d'entreprises, auto entrepreneur(s), porteur(s) de projet(s) business ou tous particuliers ayant besoin de prêt d'argent ou de financement pour son projet ! Nous sollicitons votre haute bienveillance la faveur de bien vouloir nous accorder cette relation qui serait une grande opportunité pour nous tous. En effet nous souhaiterions investir dans tous projets rentables en Polynésie Française et en Nouvelle Calédonie a un taux de d’intérêt très avantageux et à long terme .Nous mettons aussi à votre disposition des prêts particuliers à partir de 5000€ a 8.000.000€ ,avec intérêt un taux de 3% sous une durée de 5 à 30 ans selon le montant demandé avec des conditions très simples à remplir .Nous offrons des crédits à court, moyen et long terme. Nous ignorons de vos usages et nos transferts sont assurés par une de nos banques principales pour la sécurité des transactions. Alors si vous avez besoin de prêt d’argent n'hésitez pas à me contacter pour en savoir plus sur mes conditions bien favorables. Contact uniquement par mail: isabellevare@gmail.com
10200585376410030_5521956	Yes!!!
10200585376410030_5521982	Jaqueline Sohyeon
10200585376410030_5521996	Gavriella Mahdeb
10200585376410030_5522087	LOL
10200585376410030_5522416	Sophie Velasquez YES YES YES ! :) x
10200585376410030_5523187	Clau L. Perez :3
10200585376410030_5523399	juju que bonis
10200585376410030_5523701	LOL
10200585376410030_5523771	LOL!
10200585376410030_5524397	Lisa Lopes Santilli
10200585376410030_5524614	Lauren E Montgomery
10200585376410030_5525429	Danielle Jones >:)
10200585376410030_5525630	LOL!
10200585376410030_5525793	Luv
10200585376410030_5525801	Agnes! <3
10200585376410030_5525813	Leslie Kay Jarrett
10200585376410030_5526073	Yes!!!!!!!
10200585376410030_5526762	cute
10200585376410030_5526774	LOL
10200585376410030_5527745	cute!
10200585376410030_5528350	Yuwun Felix LOL!
10200585376410030_5528388	luvin it!!!!!!!!!!!
10200585376410030_5528414	Elaine Liu
10200585376410030_5528456	Princess Domonique lmfao yessss
10200585376410030_5528705	Paul Daniel
10200585376410030_5530403	fave part 00:03 seconds
10200585376410030_5531301	Ines j'suis dead
10200585376410030_5531579	Haha pareil ;'') ( Laure )
10200585376410030_5539248	LOL!!!! Funnnnyyy
10200585376410030_5560018	ROFL!!!
10200585376410030_5560454	regarde ca Frédérik Imbeault
10200585376410030_5570138	LOL
10151451768997592_9951008	it's fun!
10151451768997592_9951793	I just got it!
10151451768997592_9955632	Papple!!
10151451768997592_9956069	minions !!!!!
10151451634442592_9950370	Cutest. Movie. Ever!
10151451634442592_9950446	LITERALLY
10151451634442592_9952286	Minions assemble!
10151451634442592_9953273	Agnes Agnes Agnes!!
10151451634442592_9957043	d2.....excited
10151451634442592_9975419	cute<3 :)
10151450171707592_9943023	nice fruits!!
10151450171707592_9943177	Lexie Jarreaux
10151450171707592_9943210	You'll put your eye out!
10151450171707592_9943346	No more coconuts, just bananas
10151450171707592_9943373	LOVE
10151450171707592_9943627	BA LA LA LAHHHH!
10151450171707592_9943980	Your replacement
10151450171707592_9945151	Céline Justine nous cet été! 8|
10151450171707592_9946790	u like coconuts??
10151450171707592_9947896	popsicle***
10151450171707592_9950220	cute...
10151450171707592_9951601	LOL
10151450171707592_9957997	"nanna?"..."noh!jus got a cicle piercing!"
10151450171707592_9972293	LOL!!LOL!!!LOL!!!LOL!!!
10151449662542592_9940804	illuminati on entertainment ..
10151448444637592_9935614	Is beautiful.... <3
10151448444637592_9935618	cute
10151448444637592_9936460	Ariane Fontaine BANANAAAAA!!!!!!!!!!
10151448444637592_9936545	Minions LOL.
10151448444637592_9936836	"Illumination entertainment". ..
10151448444637592_9937007	less hair
10151448444637592_9937036	less purple more yellow
10151448444637592_9937155	Killumination entertainment LMFAO
10151448444637592_9937203	purple=cute
10151448444637592_9937331	LOL
10151448444637592_9938059	Justine je meeurs de rire omg
10151448444637592_9942368	LOL
10151448444637592_10002154	LoL :D
10151459176355163_25478238	minions rule man......
10151459176355163_25478247	Cassie Lussier
10151459176355163_25478337	Mégan Grenier
10151459176355163_25478556	Sylvie Vincent
10151459176355163_25478616	Béa Beaini lol
10151459176355163_25478695	Jessie
10151459176355163_25478771	<3 minions =))
10151459176355163_25478861	Callie Lessor O M G DDAAVVEEE
10151459176355163_25478934	minions* <3
10151459176355163_25478942	qui bunitinhu
10151459176355163_25478967	minions & agnes <3 <3 <3
10151459176355163_25479149	Audray Duquette et Lyne Gervais
10151459176355163_25479232	LOL
10151459176355163_25479272	Marianne Bélisle
10151459176355163_25479354	Laura
10151459176355163_25479408	tu dois avoir hâte de le voir, nous aussi : )
10151459176355163_25479462	Laure-Anne Larose omg󾌧
10151459176355163_25479554	cute
10151459176355163_25479578	minions <3 :) 
10151459176355163_25479590	Love me some minions.
10151459176355163_25479765	it's just so FUNNY!!!!! X)
10151459176355163_25479845	LOL
10151459176355163_25479926	:D minions <3
10151459176355163_25480358	Allison Hédan :)
10151459176355163_25480534	Jk cutie 󾌬
10151459176355163_25480601	One eyes :-P
10151459176355163_25481057	BOTTOM LOL :)
10151459176355163_25481133	Tere Mcswain double date?? :D
10151459176355163_25484143	LOL
10151459176355163_25486887	minions...^_^ _^_
10151459176355163_25500541	LOL
10151459176355163_25500788	Lexi Sinclair jalexxx
10151459176355163_25500860	Eddie Arguelles (':
10151459176355163_25500908	Marquise Es Guapo lets go
10151459176355163_25501280	Yes !!!
10151459176355163_25501373	Yes ^-^
10151459176355163_25505238	Luis Ramirez
10151459176355163_25508284	󾁐󾁐󾁐󾁐󾁐󾁐󾁐!! Marcelo Tannure
10151459176355163_25509842	Pedro Henrique Silva
10151459176355163_25513352	Danielle Gorman
10151459176355163_25513613	menions :D
10151459176355163_25517441	Callie Lee
10151459176355163_25519203	Your favorite part omfg xD Justin Davis
10151459176355163_25521707	i luv kids movies esp ice age
10151459176355163_25537256	Paige Martin! Xxx
10151459176355163_25539940	Candace Batie 
10151459176355163_25541398	^Cant Wait :D
10151459176355163_25543176	LOL
10151459176355163_25545162	dats cool
10151459176355163_25548687	Angelique Rodriquez
10151459176355163_25549888	I love you Alyssa Fontana
10151459176355163_25609201	cute
10151459176355163_25668285	cute
10151441542812592_9908365	Let's play dress up!
10151441542812592_9908724	Hmmmmm, So cute.. ;-)
10151441542812592_9908842	Lexie Jarreaux
10151441542812592_9909264	Cute dress......:D
10151441542812592_9909297	cute!
10151441542812592_9910488	cute!^_^
10151441542812592_9913411	cute
10151441542812592_9916979	cute
10151441542812592_9920364	Julie Flores :x
10151441542812592_9935786	cute<3
10151441542812592_9960118	nice dress
10151441542812592_9972114	LOL!
10151441203797592_9906703	LoL !
10151441203797592_9906911	its your cousin chiquita
10151441203797592_9906922	Double date?
10151441203797592_9906972	Lauren E Montgomery
10151441203797592_9907166	I triple dog dare you.....
10151441203797592_9907619	Fruit la-la
10151441203797592_9907980	aple :}
10151441203797592_9908208	Boi
10151441203797592_9909950	Bounjour!
10151441203797592_9915043	You put de lime in de coconut, and de banana in de lime popsicle.
10151441203797592_9936340	Free Hula dance if you eat a BANANNANANAHHHH!!!
10151439790857592_9900373	Squid launcher! Piranha gun! And of course, "Curse you, tiny toilet!"
10151439790857592_9901398	nice dance =]]
10151439301947592_9898171	Lexie Jarreaux
10151439301947592_9898233	Minions Assemble lol
10151439301947592_9898467	despcable me 2 cant wait
10151437914872592_9892311	Chloé O'Connell !!!
10151437914872592_9893768	Hahha let's! 
10151437914872592_9898352	cute
10151436905802592_9887526	june 6
10151436905802592_9887770	Cant Wait!!!
10151436905802592_9887911	minions, minions, minions!
10151450219560163_25409031	just love it.......... Carol Jane Quinoviva
10151450219560163_25409095	minionssss
10151450219560163_25409229	LOL <3
10151450219560163_25409335	Amélie Labrosse c'est sur quon va voir ca ensemble :o ;')!
10151450219560163_25409406	Ariane Fontaine
10151450219560163_25409475	Enrique Zanelli
10151450219560163_25409745	love minions!!!
10151450219560163_25409829	Anabelle LatreilleMathilde Desjardins la chanson!!
10151450219560163_25409936	Alex Borrell
10151450219560163_25410054	Minions assemble!
10151450219560163_25410212	Auriane Bourret <3
10151450219560163_25410329	ils sont trop choupinou
10151450219560163_25410385	Marie Flores
10151450219560163_25410426	Daisy Monteon
10151450219560163_25410452	Juana ve este trailer
10151450219560163_25410549	Émilie Chouinard-Beaulieu cheke moi ca :) #cantwait
10151450219560163_25410830	LOL!
10151450219560163_25410835	My sons favorite movie!
10151450219560163_25410951	Montserrat
10151450219560163_25411031	Jenny Liu ^_^
10151450219560163_25411134	beautiful
10151450219560163_25411181	Adrian llévame :)
10151450219560163_25411214	Yes pls Jenny H. Lee
10151450219560163_25411223	Zoe D Tardieu Latynique Anderson
10151450219560163_25411345	Gabriela Seigné
10151450219560163_25411366	Jérémie Latreille
10151450219560163_25411563	Tommy Laureno ♥:D
10151450219560163_25411601	Roxanne Mueller Allyson Daniel
10151450219560163_25411733	Valérie Banville
10151450219560163_25411876	Amélie Lemire JorDan Maloney J'AI HHATEEE
10151450219560163_25411947	lol srsly Callie Lessor
10151450219560163_25412121	LOL
10151450219560163_25412759	Cool ,c`est vraiment hot ça !
10151450219560163_25412856	Luis
10151450219560163_25412907	just love minions so much
10151450219560163_25413062	Kim Lavoie-Giguère :DDD
10151450219560163_25413204	Omar Enriquez :3
10151450219560163_25413221	Louis Vu
10151450219560163_25413493	Frédérique Nolet
10151450219560163_25413509	aiqe verla
10151450219560163_25413527	LuisRa
10151450219560163_25413633	Jenny Lee
10151450219560163_25413898	Joseph Lee
10151450219560163_25414660	Maude Pilon
10151450219560163_25414724	love minions <3 <3 <3 <3
10151450219560163_25414864	Lauren Mario
10151450219560163_25415053	nce !!!
10151450219560163_25415670	Cant Wait!!!!
10151450219560163_25415819	minion are 2 cute 2 exist >3<
10151450219560163_25415827	ahahhaaaaa Laura, les ptites fesses avant de plonger dans l'eau !
10151450219560163_25416173	Samantha Louise Eustaquio .. :)
10151450219560163_25416723	Elle Hu
10151450219560163_25416865	Marie Jeanette
10151450219560163_25416956	cute
10151450219560163_25417274	Yes! ;)
10151450219560163_25417663	Love it! Cant Wait!
10151450219560163_25418355	LOVE YOU>>>>>>>> minions .......... :*
10151450219560163_25418914	cute
10151450219560163_25419330	cute :)
10151450219560163_25419453	Minions assemble!!
10151450219560163_25419826	Alison
10151450219560163_25421384	LoL!Love it!!
10151450219560163_25422676	Katie!!! Xxxxxxx
10151450219560163_25422700	Marisol Gutiérrez
10151450219560163_25423592	I see your favorte
10151450219560163_25423710	Agnes  ^///^
10151450219560163_25423805	Isabelle Groulx M-jo Clairoux !
10151450219560163_25424013	LMHO
10151450219560163_25424190	Jo-Anne, it's Agnes.
10151450219560163_25426022	LOL!
10151450219560163_25426346	Jaden Charbonneau..(;
10151450219560163_25431029	Therese Claire D. Velasquez :">
10151450219560163_25431479	Jesse Morris
10151450219560163_25432321	Travis McGuire
10151450219560163_25432988	excellent!
10151450219560163_25434916	Callie Lee
10151450219560163_25435022	Maybe Larissa Eccleston
10151450219560163_25435777	Leslie
10151450219560163_25436115	Lauren Bell
10151450219560163_25436644	Gabriellea
10151450219560163_25436894	cute love it lol
10151450219560163_25437052	lOl
10151450219560163_25437377	Fernanda Manriquez take me and sam and Gabriela Manriquez 󾌫󾬑
10151450219560163_25437489	Lauren Gibson
10151450219560163_25437836	Nicole Lynn Let's go?!
10151450219560163_25438392	Let's go!
10151450219560163_25438543	Yes!!!!
